Date,Open,High,Low,Close,Adj Close,Volume
17-04-2019,61.84999847,62.25500107,61.64500046,62.00699997,62.00699997,30366000
18-04-2019,62.25,62.29700089,61.97050095,62.07350159,62.07350159,24750000
22-04-2019,61.83349991,62.71699905,61.66849899,62.68799973,62.68799973,19084000
23-04-2019,62.83200073,63.7215004,62.5984993,63.52949905,63.52949905,31868000
24-04-2019,63.52949905,63.70000076,62.9905014,63.00249863,63.00249863,23396000
25-04-2019,63.51499939,63.63999939,62.90000153,63.36700058,63.36700058,31344000
26-04-2019,63.66899872,63.94549942,63.25,63.87099838,63.87099838,27228000
29-04-2019,64.02549744,64.84850311,63.58549881,64.80999756,64.80999756,72368000
30-04-2019,59.53150177,60.04899979,59.15000153,59.94800186,59.94800186,133178000
01-05-2019,59.875,59.96250153,58.58399963,58.66600037,58.66600037,74340000
02-05-2019,58.63000107,58.96900177,57.91650009,58.32550049,58.32550049,45098000
03-05-2019,58.87049866,59.56999969,58.67750168,59.47750092,59.47750092,41588000
06-05-2019,58.59999847,59.77149963,58.55799866,59.67300034,59.67300034,31774000
07-05-2019,59.29050064,59.73849869,58.25,58.94300079,58.94300079,36604000
08-05-2019,58.86449814,59.21350098,58.38150024,58.53900146,58.53900146,25520000
09-05-2019,58.13000107,58.70349884,57.73199844,58.39849854,58.39849854,29556000
10-05-2019,58.44200134,58.81399918,57.31850052,58.38199997,58.38199997,31650000
13-05-2019,57.26200104,57.5984993,56.27500153,56.82949829,56.82949829,45626000
14-05-2019,57.11600113,57.24349976,56.17649841,56.24300003,56.24300003,40392000
15-05-2019,56.12749863,58.91500092,56.06999969,58.54000092,58.54000092,59302000
16-05-2019,58.59199905,59.70800018,58.42250061,59.22499847,59.22499847,35308000
17-05-2019,58.79150009,59.3144989,58.32099915,58.43899918,58.43899918,25362000
20-05-2019,57.65000153,57.65000153,56.9070015,57.23300171,57.23300171,30602000
21-05-2019,57.72399902,57.90000153,57.16550064,57.72200012,57.72200012,20562000
22-05-2019,57.5625,58.18899918,57.54999924,57.79249954,57.79249954,18826000
23-05-2019,57.30350113,57.50249863,56.65800095,57.26699829,57.26699829,25214000
24-05-2019,57.59999847,57.7179985,56.83549881,56.93050003,56.93050003,18554000
28-05-2019,57.07400131,57.82450104,56.93349838,56.97800064,56.97800064,20948000
29-05-2019,56.63499832,56.75,55.59749985,55.99700165,55.99700165,36230000
30-05-2019,56.00749969,56.34000015,55.79499817,56.07049942,56.07049942,18088000
31-05-2019,55.2820015,55.66999817,55.16749954,55.32500076,55.32500076,31582000
03-06-2019,53.3465004,53.34999847,51.35150146,51.93700027,51.93700027,96890000
04-06-2019,52.22449875,52.92200089,51.80149841,52.72449875,52.72449875,60512000
05-06-2019,52.75,52.84049988,51.65000153,52.23199844,52.23199844,46988000
06-06-2019,52.3105011,52.5,51.77550125,52.38800049,52.38800049,29020000
07-06-2019,52.7140007,53.67150116,52.55749893,53.41849899,53.41849899,43828000
10-06-2019,53.84999847,54.74200058,53.76399994,54.13800049,54.13800049,28510000
11-06-2019,54.84949875,55.20050049,53.97850037,54.05199814,54.05199814,33508000
12-06-2019,53.99750137,54.12599945,53.47999954,53.95500183,53.95500183,23670000
13-06-2019,54.23550034,54.82949829,54.12850189,54.55049896,54.55049896,20814000
14-06-2019,54.48699951,54.73799896,54.07400131,54.31499863,54.31499863,24582000
17-06-2019,54.45500183,55.06399918,54.40000153,54.69449997,54.69449997,19770000
18-06-2019,55.57500076,55.93899918,55.03950119,55.26200104,55.26200104,34526000
19-06-2019,55.36199951,55.4715004,54.80149841,55.2254982,55.2254982,26714000
20-06-2019,56.08499908,56.13600159,55.34999847,55.65999985,55.65999985,24018000
21-06-2019,55.49300003,56.32849884,55.48600006,56.26850128,56.26850128,50774000
24-06-2019,56,56.17850113,55.66550064,55.83499908,55.83499908,24236000
25-06-2019,55.75400162,55.78499985,54.22999954,54.37900162,54.37900162,31644000
26-06-2019,54.54999924,54.75600052,53.68450165,54.01599884,54.01599884,34698000
27-06-2019,54.33750153,54.42300034,53.79249954,53.83150101,53.83150101,24078000
28-06-2019,53.86149979,54.13999939,53.68999863,54.13999939,54.13999939,33672000
01-07-2019,55.05199814,55.42950058,54.76649857,55,55,29196000
02-07-2019,55.24150085,55.64450073,54.98350143,55.63000107,55.63000107,20630000
03-07-2019,55.92499924,56.3995018,55.74250031,56.1495018,56.1495018,20154000
05-07-2019,55.96849823,56.73249817,55.875,56.63349915,56.63349915,29794000
08-07-2019,56.29349899,56.36050034,55.58800125,55.83950043,55.83950043,29888000
09-07-2019,55.51599884,56.39300156,55.35749817,56.21450043,56.21450043,29472000
10-07-2019,56.61600113,57.11700058,56.53300095,57.04550171,57.04550171,30710000
11-07-2019,57.30799866,57.66199875,56.97650146,57.20399857,57.20399857,26004000
12-07-2019,57.14649963,57.375,56.9280014,57.26699829,57.26699829,21878000
15-07-2019,57.26699829,57.5340004,57,57.52550125,57.52550125,21164000
16-07-2019,57.33649826,57.92900085,57.33649826,57.67300034,57.67300034,25352000
17-07-2019,57.54600143,57.92200089,57.33100128,57.3370018,57.3370018,19538000
18-07-2019,57.09999847,57.40850067,56.64300156,57.36199951,57.36199951,25450000
19-07-2019,57.4659996,57.57899857,56.5625,56.57749939,56.57749939,23184000
22-07-2019,56.77349854,57.00099945,56.26050186,56.96049881,56.96049881,28914000
23-07-2019,57.17250061,57.44300079,56.64250183,57.40250015,57.40250015,20648000
24-07-2019,56.63100052,57.27299881,56.42549896,56.98649979,56.98649979,27192000
25-07-2019,56.94749832,57.17950058,56.1855011,56.79700089,56.79700089,54762000
26-07-2019,61.40000153,63.41949844,61.40000153,62.26100159,62.26100159,121216000
29-07-2019,62.125,62.44950104,61.50999832,62.09199905,62.09199905,41382000
30-07-2019,61.34999847,61.84550095,61.26599884,61.40000153,61.40000153,28616000
31-07-2019,61.24349976,61.74549866,60.4090004,60.90999985,60.90999985,39960000
01-08-2019,60.88150024,61.81499863,60.34999847,60.5890007,60.5890007,35426000
02-08-2019,60.15000153,60.47499847,59.5,59.81600189,59.81600189,34910000
05-08-2019,58.64849854,58.84400177,57.13750076,57.73749924,57.73749924,47840000
06-08-2019,58.27600098,59.06999969,58.07649994,58.55400085,58.55400085,36014000
07-08-2019,57.88999939,58.99349976,57.54199982,58.79550171,58.79550171,30686000
08-08-2019,59.32149887,60.31399918,58.70000076,60.30950165,60.30950165,30116000
09-08-2019,59.99950027,60.22299957,59.24449921,59.44499969,59.44499969,20418000
12-08-2019,59,59.2804985,58.43600082,58.72499847,58.72499847,22064000
13-08-2019,58.71749878,60.27149963,58.6495018,59.83649826,59.83649826,28434000
14-08-2019,58.80350113,59.13949966,58.05350113,58.21250153,58.21250153,35430000
15-08-2019,58.42150116,58.82099915,58.15000153,58.4659996,58.4659996,28506000
16-08-2019,59.03950119,59.19200134,58.65000153,58.96049881,58.96049881,24916000
19-08-2019,59.59149933,60.4695015,59.52000046,60.02199936,60.02199936,24450000
20-08-2019,59.76750183,59.90000153,59.15250015,59.17649841,59.17649841,20206000
21-08-2019,59.79100037,60.02799988,59.39599991,59.57899857,59.57899857,14152000
22-08-2019,59.68999863,59.93899918,58.94549942,59.57600021,59.57600021,17352000
23-08-2019,59.25849915,59.78350067,57.5,57.67900085,57.67900085,36254000
26-08-2019,57.97249985,58.5929985,57.74250031,58.55899811,58.55899811,21166000
27-08-2019,59.15000153,59.25,58.22800064,58.54100037,58.54100037,23460000
28-08-2019,58.24349976,58.92499924,58.01250076,58.6875,58.6875,16810000
29-08-2019,59.32099915,59.95949936,59.26399994,59.7120018,59.7120018,19636000
30-08-2019,60.01750183,60.01750183,59.2859993,59.5265007,59.5265007,18064000
03-09-2019,59.09249878,59.45399857,58.1855011,58.47750092,58.47750092,25908000
04-09-2019,58.97249985,59.24399948,58.57649994,59.11349869,59.11349869,21312000
05-09-2019,59.68299866,60.70000076,59.6344986,60.60950089,60.60950089,26394000
06-09-2019,60.45700073,60.64749908,60.1629982,60.31600189,60.31600189,18972000
09-09-2019,60.35400009,61.02750015,59.65850067,60.26350021,60.26350021,31854000
10-09-2019,59.80450058,60.5,59.80049896,60.28499985,60.28499985,27922000
11-09-2019,60.19449997,61.12350082,60.11399841,61,61,23522000
12-09-2019,61.17350006,62.12099838,61.12799835,61.74850082,61.74850082,31644000
13-09-2019,61.60549927,62.05250168,61.35400009,62.00149918,62.00149918,23676000
16-09-2019,61.52199936,61.95100021,61.2594986,61.58150101,61.58150101,28218000
17-09-2019,61.58150101,61.75,61.16749954,61.49399948,61.49399948,20806000
18-09-2019,61.51200104,61.81200027,60.82350159,61.63249969,61.63249969,17440000
19-09-2019,61.61600113,62.21699905,61.6155014,61.9375,61.9375,16554000
20-09-2019,61.68199921,62.13999939,61.17900085,61.49200058,61.49200058,37692000
23-09-2019,61.32849884,61.98400116,61.18899918,61.73450089,61.73450089,20798000
24-09-2019,62,62.35549927,60.5320015,60.91650009,60.91650009,35804000
25-09-2019,60.80049896,62.40100098,60.45999908,62.29700089,62.29700089,26798000
26-09-2019,62.10699844,62.23350143,61.5909996,62.11449814,62.11449814,23166000
27-09-2019,62.14149857,62.24950027,60.75999832,61.29750061,61.29750061,34122000
30-09-2019,61.02999878,61.37049866,60.67100143,61.05699921,61.05699921,24470000
01-10-2019,61.12450027,61.64300156,60.27750015,60.29999924,60.29999924,24504000
02-10-2019,59.82500076,59.93799973,58.63150024,58.89599991,58.89599991,33030000
03-10-2019,59.16699982,59.54999924,58.1570015,59.4715004,59.4715004,28368000
04-10-2019,59.71450043,60.6230011,59.54850006,60.54800034,60.54800034,24282000
07-10-2019,60.34999847,60.94549942,60.2179985,60.41249847,60.41249847,17040000
08-10-2019,59.93849945,60.34349823,59.47399902,59.50650024,59.50650024,20086000
09-10-2019,60.06650162,60.42300034,59.90599823,60.11999893,60.11999893,15948000
10-10-2019,59.93000031,60.78099823,59.89300156,60.4734993,60.4734993,12842000
11-10-2019,61.20149994,61.4375,60.68199921,60.78549957,60.78549957,22330000
14-10-2019,60.69449997,61.29399872,60.59400177,60.88850021,60.88850021,13296000
15-10-2019,61.07500076,62.35649872,61.04600143,62.11199951,62.11199951,27584000
16-10-2019,62.09049988,62.70949936,61.92649841,62.15000153,62.15000153,22986000
17-10-2019,62.56999969,63.1875,62.49349976,62.63999939,62.63999939,20958000
18-10-2019,62.73450089,62.9054985,62.00699997,62.22050095,62.22050095,31624000
21-10-2019,62.43500137,62.67549896,61.99950027,62.2140007,62.2140007,18094000
22-10-2019,62.22399902,62.43650055,61.99250031,62.06000137,62.06000137,22862000
23-10-2019,62.01050186,62.90200043,62.01050186,62.88150024,62.88150024,21282000
24-10-2019,62.95550156,63.14500046,62.61750031,62.95550156,62.95550156,20224000
25-10-2019,62.59999847,63.40000153,62.45750046,63.21500015,63.21500015,27104000
28-10-2019,63.75,64.96199799,63.6155014,64.4489975,64.4489975,65428000
29-10-2019,63.79999924,64.04000092,62.7804985,63.03300095,63.03300095,52654000
30-10-2019,62.75749969,63.40100098,62.53250122,63.03499985,63.03499985,29204000
31-10-2019,63,63.32600021,62.47399902,62.93999863,62.93999863,31904000
01-11-2019,63.29000092,63.65000153,62.98550034,63.61249924,63.61249924,28812000
04-11-2019,63.80550003,64.625,63.80550003,64.48049927,64.48049927,30632000
05-11-2019,64.55999756,64.86199951,64.46900177,64.5719986,64.5719986,25148000
06-11-2019,64.50450134,64.64949799,64.1135025,64.55049896,64.55049896,24626000
07-11-2019,64.71399689,66.13249969,64.6875,65.34700012,65.34700012,45140000
08-11-2019,65.0759964,65.85549927,65.0759964,65.44999695,65.44999695,30392000
11-11-2019,65.19999695,65.24500275,64.79350281,64.91400146,64.91400146,17234000
12-11-2019,64.92849731,65.46749878,64.71199799,64.86049652,64.86049652,28852000
13-11-2019,64.65899658,65.12599945,64.60749817,64.80899811,64.80899811,20538000
14-11-2019,64.75,65.78600311,64.6969986,65.45749664,65.45749664,28948000
15-11-2019,65.75250244,66.67700195,65.59449768,66.67700195,66.67700195,39286000
18-11-2019,66.61699677,66.69599915,65.80799866,65.99199677,65.99199677,27984000
19-11-2019,66.33149719,66.33149719,65.58850098,65.62950134,65.62950134,21864000
20-11-2019,65.56800079,65.66049957,64.46050262,65.09300232,65.09300232,28892000
21-11-2019,64.96250153,65.55599976,64.53749847,65.00700378,65.00700378,25546000
22-11-2019,65.15000153,65.34500122,64.46800232,64.6835022,64.6835022,27776000
25-11-2019,64.81300354,65.52050018,64.78050232,65.28199768,65.28199768,23590000
26-11-2019,65.49549866,65.70050049,65.20200348,65.65000153,65.65000153,21910000
27-11-2019,65.77100372,65.88200378,65.47350311,65.60649872,65.60649872,18808000
29-11-2019,65.33000183,65.49749756,65.16149902,65.20449829,65.20449829,12802000
02-12-2019,65.12799835,65.27200317,64.01899719,64.44300079,64.44300079,26538000
03-12-2019,63.93299866,64.8615036,63.85250092,64.73699951,64.73699951,25270000
04-12-2019,65.30500031,66.21350098,65.15249634,65.9469986,65.9469986,35506000
05-12-2019,66.34999847,66.39900208,65.71600342,66.34799957,66.34799957,24408000
06-12-2019,66.63749695,67.12349701,66.56150055,66.96949768,66.96949768,32968000
09-12-2019,66.94300079,67.87750244,66.80349731,67.14949799,67.14949799,30842000
10-12-2019,66.99700165,67.40000153,66.69999695,67.14450073,67.14450073,17606000
11-12-2019,67.41500092,67.49449921,67.05500031,67.21250153,67.21250153,20480000
12-12-2019,67.16049957,67.72899628,66.91000366,67.42449951,67.42449951,29114000
13-12-2019,67.39499664,67.56749725,67.08300018,67.34349823,67.34349823,33170000
16-12-2019,67.75,68.17649841,67.53050232,68.03500366,68.03500366,28128000
17-12-2019,68.12049866,68.21649933,67.53849792,67.74449921,67.74449921,32948000
18-12-2019,67.84999847,67.97149658,67.52300262,67.59549713,67.59549713,23330000
19-12-2019,67.59549713,67.87650299,67.4375,67.8219986,67.8219986,28922000
20-12-2019,68.15499878,68.19999695,67.53649902,67.56099701,67.56099701,50090000
23-12-2019,67.93650055,68.09249878,67.40000153,67.53150177,67.53150177,19936000
24-12-2019,67.51049805,67.60050201,67.20850372,67.22149658,67.22149658,13468000
26-12-2019,67.32749939,68.16000366,67.27549744,68.12349701,68.12349701,23662000
27-12-2019,68.19999695,68.35250092,67.65000153,67.73200226,67.73200226,23212000
30-12-2019,67.84049988,67.84999847,66.89199829,66.98549652,66.98549652,19994000
31-12-2019,66.78949738,67.03299713,66.60649872,66.96949768,66.96949768,19514000
02-01-2020,67.42050171,68.43399811,67.32450104,68.43399811,68.43399811,27278000
03-01-2020,67.40000153,68.6875,67.36599731,68.0759964,68.0759964,23408000
06-01-2020,67.58149719,69.91600037,67.55000305,69.89050293,69.89050293,46768000
07-01-2020,70.02300262,70.17500305,69.57800293,69.75550079,69.75550079,34330000
08-01-2020,69.74099731,70.59249878,69.63150024,70.2519989,70.2519989,35314000
09-01-2020,71.09649658,71.43399811,70.51049805,70.98950195,70.98950195,33200000
10-01-2020,71.47350311,71.74700165,70.98000336,71.44799805,71.44799805,26258000
13-01-2020,71.76249695,72.0739975,71.26850128,72.00150299,72.00150299,30730000
14-01-2020,72,72.13150024,71.3884964,71.52950287,71.52950287,26076000
15-01-2020,71.65100098,72.03900146,71.58300018,71.95999908,71.95999908,21550000
16-01-2020,72.27249908,72.53500366,72,72.50800323,72.50800323,26080000
17-01-2020,73.1269989,74.02749634,72.82749939,73.97599792,73.97599792,52424000
21-01-2020,73.94999695,74.4940033,73.51049805,74.11250305,74.11250305,48930000
22-01-2020,74.4865036,75.02899933,74.13300323,74.1934967,74.1934967,28458000
23-01-2020,74.37750244,74.67500305,74.01599884,74.23449707,74.23449707,26650000
24-01-2020,74.64099884,74.70999908,73.15899658,73.3085022,73.3085022,29786000
27-01-2020,71.57700348,71.82900238,70.97499847,71.58650208,71.58650208,34132000
28-01-2020,72.08699799,72.73999786,71.51799774,72.52500153,72.52500153,29724000
29-01-2020,72.92299652,73.20700073,72.26950073,72.83499908,72.83499908,21566000
30-01-2020,71.90499878,72.76249695,71.75,72.71250153,72.71250153,27110000
31-01-2020,73.39299774,73.48349762,71.35299683,71.63899994,71.63899994,43822000
03-02-2020,73.08249664,74.31500244,72.83049774,74.12999725,74.12999725,71636000
04-02-2020,72.72450256,73.36699677,71.10150146,72.27050018,72.27050018,95880000
05-02-2020,73.18049622,73.22899628,71.48400116,72.30249786,72.30249786,36376000
06-02-2020,72.59899902,74.07800293,72.52400208,73.79850006,73.79850006,37822000
07-02-2020,73.36949921,74.26249695,73.27050018,73.95549774,73.95549774,28360000
10-02-2020,73.8615036,75.44400024,73.76000214,75.43299866,75.43299866,38302000
11-02-2020,75.66349792,76.4940033,75.27249908,75.50299835,75.50299835,34852000
12-02-2020,75.79299927,76.01499939,75.4335022,75.9315033,75.9315033,31042000
13-02-2020,75.5,76.29750061,75.19999695,75.66950226,75.66950226,22914000
14-02-2020,75.72650146,76.00250244,75.27749634,75.93650055,75.93650055,23198000
18-02-2020,75.71700287,76.52799988,75.55049896,75.97200012,75.97200012,25642000
19-02-2020,76.36000061,76.53700256,76.0490036,76.24349976,76.24349976,22746000
20-02-2020,75.95050049,76.35350037,75.21299744,75.84950256,75.84950256,25962000
21-02-2020,75.22899628,75.54750061,73.92449951,74.17299652,74.17299652,42520000
24-02-2020,71.15249634,71.81900024,70.33950043,70.99299622,70.99299622,49560000
25-02-2020,71.55000305,71.84249878,69.02100372,69.31600189,69.31600189,51580000
26-02-2020,69.74900055,70.6835022,68.82749939,69.52349854,69.52349854,49776000
27-02-2020,67.95700073,68.47000122,65.71199799,65.74749756,65.74749756,62290000
28-02-2020,63.71549988,67.12249756,63.41049957,66.96250153,66.96250153,80198000
02-03-2020,67.56950378,69.37349701,66.26000214,69.31600189,69.31600189,55430000
03-03-2020,69.88400269,70.40950012,66.46199799,66.88600159,66.88600159,56602000
04-03-2020,67.94799805,69.13899994,66.84999847,69.08000183,69.08000183,47598000
05-03-2020,67.27749634,67.6815033,65.08200073,65.73799896,65.73799896,54380000
06-03-2020,63.49750137,65.13749695,62.86050034,64.78700256,64.78700256,64640000
09-03-2020,60.2480011,62.63650131,59.90200043,60.78950119,60.78950119,69252000
10-03-2020,62.7195015,63.79249954,60.7254982,63.75849915,63.75849915,54872000
11-03-2020,62.41350174,62.8465004,59.55699921,60.54499817,60.54499817,54732000
12-03-2020,56.13100052,59.4375,55.42350006,55.57749939,55.57749939,94326000
13-03-2020,58.74950027,60.72000122,55.61449814,60.71350098,60.71350098,79400000
16-03-2020,54.48049927,57.27349854,53.35400009,53.65000153,53.65000153,96520000
17-03-2020,54.5320015,56.29999924,52.45500183,55.90299988,55.90299988,83194000
18-03-2020,52.99700165,55.24950027,51.84999847,54.55950165,54.55950165,93044000
19-03-2020,54.4109993,57.63050079,52.77750015,55.58349991,55.58349991,74064000
20-03-2020,56.54499817,56.92399979,53.10499954,53.41049957,53.41049957,82878000
23-03-2020,52.81850052,53.34550095,50.44350052,52.70650101,52.70650101,83672000
24-03-2020,55.19900131,56.66650009,54.32149887,56.50049973,56.50049973,72468000
25-03-2020,56.22900009,57.30849838,54.15050125,55.08100128,55.08100128,90324000
26-03-2020,55.73600006,58.57400131,54.60150146,58.14599991,58.14599991,76562000
27-03-2020,56.37350082,57.55250168,55.20000076,55.51300049,55.51300049,62794000
30-03-2020,56.63199997,57.54999924,54.92449951,57.31549835,57.31549835,58736000
31-03-2020,57.43650055,58.66999817,56.83599854,58.09749985,58.09749985,65228000
01-04-2020,56.20000076,56.47100067,54.67449951,55.10499954,55.10499954,51970000
02-04-2020,55,56.13850021,54.65650177,55.85150146,55.85150146,56410000
03-04-2020,55.73550034,55.9394989,53.75400162,54.63499832,54.63499832,51374000
06-04-2020,56.65000153,59.53749847,56.25,59.15950012,59.15950012,63320000
07-04-2020,60.8504982,61.03900146,58.86249924,59.12799835,59.12799835,61620000
08-04-2020,60.15499878,60.74499893,59.19749832,60.34999847,60.34999847,40334000
09-04-2020,60.9090004,61.09949875,59.62099838,60.32849884,60.32849884,54028000
13-04-2020,60.07500076,60.72600174,59.11650085,60.52050018,60.52050018,38702000
14-04-2020,61.99850082,63.78749847,61.42699814,63.26150131,63.26150131,63358000
15-04-2020,62.32550049,63.75550079,61.70000076,62.86500168,62.86500168,42236000
16-04-2020,63.35699844,63.66799927,61.90999985,62.87149811,62.87149811,57896000
17-04-2020,64.08499908,64.5,63.29999924,63.95000076,63.95000076,51050000
20-04-2020,63.49449921,63.8409996,62.8219986,63.05749893,63.05749893,35292000
21-04-2020,62.13550186,62.5,60.25,60.60800171,60.60800171,49648000
22-04-2020,62.05550003,63.99399948,61.86000061,62.92050171,62.92050171,46296000
23-04-2020,63.28699875,64.40750122,63.0265007,63.55849838,63.55849838,34202000
24-04-2020,62.75,63.88550186,62.20000076,63.83000183,63.83000183,37402000
27-04-2020,64.59999847,64.70500183,63.25299835,63.54299927,63.54299927,44186000
28-04-2020,64.16000366,64.23799896,61.51900101,61.62950134,61.62950134,80700000
29-04-2020,67.25,68.00749969,66.33650208,67.10900116,67.10900116,108358000
30-04-2020,66.56800079,67.5,66.07499695,67.33499908,67.33499908,55842000
01-05-2020,66.20449829,67.57150269,65.48300171,65.86599731,65.86599731,48872000
04-05-2020,65.40650177,66.22350311,64.80049896,66.14499664,66.14499664,30806000
05-05-2020,66.875,68.55049896,66.75150299,67.4509964,67.4509964,39666000
